QuestionerId,QuotesId,OfferId,pqid,CChannel,RequestedLoanTypeId,ZipCode,State_Code,State,PropertyZipCode,PropertyState,PropertyCity,Veteran,EstimatedCreditScore,BankruptcyForeClosureCheck,PropertyTypeId,PropertyUse,EstimatedPropertyValue,CurrentMortgageBalance,LoanAmountRequested,DateCreated,SecondMortBalanceCheck,SecondMortBalance,UpdatedOn,IsDeviceTypeMobile,EstimatedCreditScoreBandId,DeviceType,UserIntentQuestion,LenderId,APRPercentage,AmortizationType,FixedRatePeriodMonths,IsFHALoan,IsJumboLoan,IsVALoan,LoanAmount,LoanProductName,LoanProgramId,LoanTermMonths,RatePercentage,TotalFees,TotalMonthlyPayment,IsInsuranceLenderPaid,AnnualMortgageInsurancePremiumPercentage,FHAUpfrontInsurancePremiumPercentage,VALoanFundingFeePercentage,FHAAnnualInsurancePremiumPercentage,IsBestOffer,MonthlySaving,LenderRank,CreatedOn,Status,TopicCreatedOn
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,177e76fc-d450-4a00-a106-a057fc792fac,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,7,4.512,Fixed,360,1,0,0,145000,FHA 30 Yr Fixed,1,360,3.75,3875,780,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:06:35 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,306acd40-9494-4267-8c68-ddacdfab7137,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,7,3.998,Fixed,180,0,0,0,145000,15 Yr Fixed,3,180,3.875,1204,1064,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:10 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,624dd356-1eac-47a5-99d5-a5d4b3057ddd,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,165,4.586,Fixed,360,0,0,0,145000,30 Yr Fixed,1,360,4.5,1444,735,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:10:40 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,8654853e-949e-4dae-ad2d-ee52e719ce2f,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,162,4.406,Fixed,180,1,0,0,145000,FHA 15 Yr Fixed,3,180,3.625,3552,1118,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:46 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,8e9b520d-7570-4b32-bad3-643f2bec305e,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,162,3.835,Fixed,180,0,0,0,145000,15 Yr Fixed,3,180,3.75,839,1055,0,0,0,0,0,1,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:01:54 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,e4328f3f-fe6e-4ac4-85a6-fc24941a9d5d,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,162,4.552,Fixed,180,1,0,0,145000,FHA 15 Yr Fixed,3,180,3.875,2433,1137,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:03:18 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,f80aae49-107d-40f3-a9fc-aea2ea45f0b7,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,83,4.518,Fixed,180,1,0,0,145000,FHA 15 Yr Fixed,3,180,3.75,3416,1127,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:03:13 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,20a509d2-6a34-4923-8ce9-d1872fc95c08,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,165,4.405,Fixed,180,1,0,0,145000,FHA 15 Yr Fixed,3,180,3.625,3544,1118,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:52 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,84a22021-518a-404a-9442-792490384816,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,83,4.528,Fixed,360,1,0,0,145000,FHA 30 Yr Fixed,1,360,3.75,4138,780,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:06:42 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,a132edd9-6777-46a3-a7ea-ae9dc031b9e3,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,165,4.125,Fixed,180,0,0,0,145000,15 Yr Fixed,3,180,4.125,0,1082,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:16 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,cfb17fac-65c0-4f88-8814-64ffe085e7cd,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,165,4.498,Fixed,360,1,0,0,145000,FHA 30 Yr Fixed,1,360,3.75,3646,780,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:06:29 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,d83324ac-62aa-4f7a-9790-f8040de29a96,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,83,4.215,Variable,60,0,0,0,145000,5 Yr ARM,6,360,4,2826,693,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:20 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,4c2ce8d7-3c48-4ef7-9cb1-99c7be67c4e3,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,162,4.686,Fixed,360,1,0,0,145000,FHA 30 Yr Fixed,1,360,4,1920,801,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:07:39 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,7c9cfccd-561d-41a4-a35d-06010ec1361a,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,83,4.315,Fixed,360,0,0,0,145000,30 Yr Fixed,1,360,4.25,1118,714,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],1,2018-01-26 22:29:06 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,a7ae5523-60fd-40c1-a829-a929ba3dec95,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,7,4.875,Fixed,360,0,0,0,145000,30 Yr Fixed,1,360,4.875,0,768,0,0,0,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:10:21 GMT
d95f7123-56d9-4f7d-be45-d3f091dbc126,d01d542f-c8ea-4f7f-b2e7-383badbde770,f436e5c6-332d-4a4f-8b69-2d34846d83e1,NULL,offline,2,77536,48,TX,77536,TX,Deer Park,0,5,no,1,OWNEROCCUPIED,190000,90000,145000,1/26/2018 21:47,0,0,Jan 26 2018 10:08PM,NULL,NULL,NULL,NULL,7,4.422,Fixed,180,1,0,0,145000,FHA 15 Yr Fixed,3,180,3.625,3701,1118,0,0,1.749655172,0,0,0,0,NULL,2018-01-26T21:47:23Z[GMT],2,2018-01-26 22:02:55 GMT
d39f2eb2-a083-47df-b5ff-fbad7d513847,b932236b-98c5-4f71-b5f0-e775d8b37401,0f2f987d-de9e-4988-b506-a37223ba18fd,NULL,seo,2,79922,48,TX,79922,TX,El Paso,0,7,no,1,OWNEROCCUPIED,140000,105000,112000,1/27/2018 1:15,0,0,Jan 27 2018  1:54AM,NULL,NULL,NULL,NULL,162,4.25,Fixed,180,0,0,0,112000,15 Yr Fixed,3,180,4.25,0,843,0,0,0,0,0,1,0,NULL,2018-01-27T01:15:06Z[GMT],2,2018-01-27 01:23:04 GMT
242ae648-72e0-4c6a-a4a6-3f3d0c5ab19f,0bc91736-6eb8-479c-8f8d-a602e0b3a8f8,3f6be750-c9d0-4d7f-8bd4-163c5fef3f48,NULL,display,2,75034,48,TX,75034,TX,Frisco,1,3,no,1,OWNEROCCUPIED,600000,425000,475000,1/28/2018 14:39,0,0,Jan 28 2018  6:53PM,NULL,NULL,NULL,NULL,7,3.962,Fixed,180,0,1,0,475000,15 Yr Fixed,3,180,3.875,2788,3484,0,0,0,0,0,1,0,NULL,2018-01-28T14:39:19Z[GMT],2,2018-01-28 14:43:49 GMT
95815eb3-14c0-43c3-8dbd-0c16acfb0a9a,06cb0eab-7c75-4df6-b7a2-1db3bba22ec1,abca3aac-ba19-4fd6-aa4d-c5058f1eee9f,NULL,offline,2,75249,48,TX,75249,TX,Dallas,0,9,no,1,OWNEROCCUPIED,275000,120000,180000,1/29/2018 3:37,0,0,Jan 29 2018  4:51AM,NULL,NULL,NULL,NULL,83,4.514,Fixed,360,0,0,0,180000,30 Yr Fixed,1,360,4.375,2930,899,0,0,0,0,0,1,0,NULL,2018-01-29T03:37:58Z[GMT],1,2018-01-29 04:53:41 GMT
9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,88147638-9636-4e3a-8b9d-311d98f3ed0d,a810364a-5ec1-43eb-9a46-2c5c8f17fc90,NULL,crm,2,79922,48,TX,79922,TX,El Paso,0,7,no,1,OWNEROCCUPIED,140000,105000,112000,1/29/2018 4:39,0,0,Jan 29 2018  4:39AM,NULL,NULL,NULL,NULL,162,4.272,Fixed,360,0,0,0,105000,30 Yr Fixed,1,360,4.25,269,517,0,0,0,0,0,1,0,NULL,2018-01-29T04:39:46Z[GMT],2,2018-01-29 04:43:08 GMT
9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,88147638-9636-4e3a-8b9d-311d98f3ed0d,a3d141f2-ee71-4223-b4fb-d0fc04fa55c1,NULL,crm,2,79922,48,TX,79922,TX,El Paso,0,7,no,1,OWNEROCCUPIED,140000,105000,112000,1/29/2018 4:39,0,0,Jan 29 2018  4:39AM,NULL,NULL,NULL,NULL,83,4.289,Fixed,360,0,0,0,105000,30 Yr Fixed,1,360,4.125,2040,509,0,0,0,0,0,1,0,NULL,2018-01-29T04:39:46Z[GMT],2,2018-01-29 04:43:45 GMT
9149f191-05f1-4c5a-8ccc-c4b20e48f5bb,88147638-9636-4e3a-8b9d-311d98f3ed0d,e61ef460-50ff-48c6-aed0-506409c925bd,NULL,crm,2,79922,48,TX,79922,TX,El Paso,0,7,no,1,OWNEROCCUPIED,140000,105000,112000,1/29/2018 4:39,0,0,Jan 29 2018  4:39AM,NULL,NULL,NULL,NULL,83,4.349,Fixed,360,0,0,0,105000,30 Yr Fixed,1,360,4.25,1221,517,0,0,0,0,0,1,0,NULL,2018-01-29T04:39:46Z[GMT],2,2018-01-29 04:43:21 GMT
f431ef7d-2e39-4e44-8472-35b755f119ad,9f254cb4-6821-43fc-806e-d1b7fbdac0f7,d71cd79f-b1e8-4f99-af89-aad9347d91d6,NULL,seo,2,78734,48,TX,78734,TX,Austin,0,5,no,1,OWNEROCCUPIED,850000,425000,680000,1/29/2018 22:06,0,0,Jan 29 2018 10:54PM,NULL,NULL,NULL,NULL,7,4.339,Fixed,180,0,1,0,680000,15 Yr Fixed,3,180,4.25,4066,5116,0,0,0,0,0,1,0,NULL,2018-01-29T22:06:19Z[GMT],2,2018-01-29 22:10:00 GMT
f431ef7d-2e39-4e44-8472-35b755f119ad,9f254cb4-6821-43fc-806e-d1b7fbdac0f7,62e02cd6-21f7-4563-bc07-474b20b11d00,NULL,seo,2,78734,48,TX,78734,TX,Austin,0,5,no,1,OWNEROCCUPIED,850000,425000,680000,1/29/2018 22:06,0,0,Jan 29 2018 10:54PM,NULL,NULL,NULL,NULL,7,4.065,Variable,60,0,1,0,680000,5 Yr ARM,6,360,3.875,4780,3198,0,0,0,0,0,1,0,NULL,2018-01-29T22:06:19Z[GMT],2,2018-01-29 22:10:04 GMT
5af3b1aa-0ae3-4324-bf96-35bcb7532425,b62b7b2b-f054-4b6e-bfb5-0d843706e706,091c0776-a869-4486-9d2f-48b4f425e4ab,NULL,crm,2,76262,48,TX,76262,TX,Roanoke,0,5,foreclosure,1,OWNEROCCUPIED,300000,100000,130000,1/30/2018 3:33,0,0,Jan 30 2018  3:36AM,NULL,NULL,NULL,NULL,83,3.767,Fixed,180,0,0,0,130000,15 Yr Fixed,3,180,3.5,2354,930,0,0,0,0,0,1,0,NULL,2018-01-30T03:33:04Z[GMT],1,2018-01-30 03:37:27 GMT
1c0d321f-bba6-4a6c-a09f-5c27c879a3aa,2aae21fd-dde3-48d4-8233-983c46794e39,90741ba2-71f8-4033-9340-3af25fcd8258,NULL,sem,2,77339,48,TX,77339,TX,Kingwood,0,7,no,1,OWNEROCCUPIED,250000,110000,160000,2/2/2018 16:47,0,0,Feb  2 2018  4:49PM,FALSE,NULL,NULL,NULL,83,3.889,Fixed,180,0,0,0,160000,15 Yr Fixed,3,180,3.625,2853,1154,0,0,0,0,0,1,0,NULL,2018-02-02T16:47:36Z[GMT],1,2018-02-02 16:51:24 GMT
a4abd84e-7c3e-426c-8735-c54d365d3666,05059c21-d932-4264-b5c2-e52c6c471695,8eb86114-bce3-46bd-b6fb-d2c94ca44f2e,NULL,crm,2,77449,48,TX,77449,TX,Katy,0,7,no,1,OWNEROCCUPIED,160000,85000,102000,2/4/2018 3:14,0,0,Feb  4 2018  3:19AM,TRUE,NULL,NULL,NULL,83,4.204,Fixed,180,0,0,0,102000,15 Yr Fixed,3,180,3.875,2247,749,0,0,0,0,0,1,0,NULL,2018-02-04T03:14:14Z[GMT],1,2018-02-04 03:20:47 GMT
4cb4b9c2-4536-4562-8124-ee725d05e0b9,b6467ddf-1b35-4afd-b0a1-fccc5c17c203,daf1098c-95fe-45a4-a493-9f38d91be068,NULL,perf,2,76117,48,TX,76117,TX,Haltom City,0,5,no,1,OWNEROCCUPIED,125000,95000,95000,2/7/2018 17:34,0,0,Feb  7 2018  5:38PM,TRUE,NULL,NULL,NULL,162,4.273,Fixed,360,0,0,0,95000,30 Yr Fixed,1,360,4.25,263,468,0,0,0,0,0,1,0,NULL,2018-02-07T17:34:42Z[GMT],1,2018-02-07 17:42:31 GMT
c4efb982-fe13-4562-833e-bde777a1ef5a,cc924680-8f2a-4668-9a24-8dff39418a1c,18c723d2-473b-4e5e-9a89-9e3fb49d3df4,NULL,NULL,2,76092,48,TX,76006,TX,Arlington,1,3,no,1,INVESTMENTPROPERTY,275000,125000,125000,2/8/2018 22:36,0,0,Feb  8 2018 10:41PM,FALSE,NULL,NULL,NULL,83,3.886,Fixed,180,0,0,0,125000,15 Yr Fixed,3,180,3.625,2205,902,0,0,0,0,0,1,0,NULL,2018-02-08T22:36:43Z[GMT],1,2018-02-08 23:01:47 GMT
ba11fd68-4e44-4ffe-a115-0ba1e48b9d6a,cd963881-897b-430e-a5e9-bc861b911d16,4d90a948-e20b-46c9-aba0-229b032e2580,NULL,sem,2,77964,48,TX,77964,TX,Hallettsville,0,3,no,1,OWNEROCCUPIED,600000,350000,350000,2/9/2018 19:01,0,0,Feb  9 2018  7:04PM,FALSE,NULL,NULL,NULL,83,3.419,Fixed,180,0,0,0,350000,15 Yr Fixed,3,180,3.25,4059,2460,0,0,0,0,0,1,0,NULL,2018-02-09T19:01:50Z[GMT],1,2018-02-09 19:05:35 GMT
43eb9fa2-0aa5-4324-8b19-628b242e2f62,0d52aa97-62c7-4bcd-a2a3-c4ff45904475,081a6711-6798-46c2-9587-8666e6b60097,NULL,crm,2,77048,48,TX,77048,TX,Houston,0,5,no,6,OWNEROCCUPIED,130000,100000,100000,2/10/2018 5:18,0,0,Feb 10 2018  5:20AM,FALSE,NULL,NULL,NULL,162,4.432,Fixed,360,0,0,0,100000,30 Yr Fixed,1,360,4.375,673,500,0,0,0,0,0,1,0,NULL,2018-02-10T05:18:26Z[GMT],1,2018-02-10 05:24:31 GMT
4d4b60fe-4cf8-486e-b44d-f29771b7a9a5,7486deef-d2c1-4295-9f51-bf78c6d4cb90,6707d0d8-660c-4c66-8224-a246d1e00d3f,NULL,offline,2,78210,48,TX,78210,TX,San Antonio,0,3,no,1,OWNEROCCUPIED,425000,125000,210000,2/10/2018 17:29,0,0,Feb 10 2018  5:31PM,FALSE,NULL,NULL,NULL,9,4.412,Fixed,240,0,0,0,210000,20 Yr Fixed,2,240,4.25,2895,1301,0,0,0,0,0,1,0,NULL,2018-02-10T17:29:26Z[GMT],1,2018-02-10 17:32:10 GMT
4d4b60fe-4cf8-486e-b44d-f29771b7a9a5,7486deef-d2c1-4295-9f51-bf78c6d4cb90,231f0511-1348-4288-bee1-a3bb92d3cb2f,NULL,offline,2,78210,48,TX,78210,TX,San Antonio,0,3,no,1,OWNEROCCUPIED,425000,125000,210000,2/10/2018 17:29,0,0,Feb 10 2018  5:31PM,FALSE,NULL,NULL,NULL,7,4.272,Fixed,240,0,0,0,210000,20 Yr Fixed,2,240,4.25,401,1301,0,0,0,0,0,1,0,NULL,2018-02-10T17:29:26Z[GMT],1,2018-02-10 17:32:29 GMT
4d4b60fe-4cf8-486e-b44d-f29771b7a9a5,7486deef-d2c1-4295-9f51-bf78c6d4cb90,c81fbd4f-fb17-4f70-b5d6-1c836faf3251,NULL,offline,2,78210,48,TX,78210,TX,San Antonio,0,3,no,1,OWNEROCCUPIED,425000,125000,210000,2/10/2018 17:29,0,0,Feb 10 2018  5:31PM,FALSE,NULL,NULL,NULL,83,4.021,Fixed,240,0,0,0,210000,20 Yr Fixed,2,240,3.875,2661,1259,0,0,0,0,0,1,0,NULL,2018-02-10T17:29:26Z[GMT],1,2018-02-10 17:32:21 GMT
b2fcc6ce-eac4-49f6-9b50-03b9ed601767,7382bfc1-cc9f-43a1-afd7-12fc86c6c7e6,850e132e-71f1-439d-b4fd-841bd45c0ef1,NULL,offline,2,77065,48,TX,77065,TX,Houston,0,3,no,1,OWNEROCCUPIED,200000,60000,60000,2/10/2018 23:21,0,0,Feb 10 2018 11:24PM,FALSE,NULL,NULL,NULL,83,4.224,Fixed,180,0,0,0,60000,15 Yr Fixed,3,180,3.75,1896,437,0,0,0,0,0,1,0,NULL,2018-02-10T23:21:24Z[GMT],1,2018-02-10 23:31:35 GMT
b2fcc6ce-eac4-49f6-9b50-03b9ed601767,7382bfc1-cc9f-43a1-afd7-12fc86c6c7e6,54bc6a34-0724-49cd-87c7-284be6737fd2,NULL,offline,2,77065,48,TX,77065,TX,Houston,0,3,no,1,OWNEROCCUPIED,200000,60000,60000,2/10/2018 23:21,0,0,Feb 10 2018 11:24PM,FALSE,NULL,NULL,NULL,9,4.567,Fixed,360,0,0,0,60000,30 Yr Fixed,1,360,4.375,1337,300,0,0,0,0,0,1,0,NULL,2018-02-10T23:21:24Z[GMT],1,2018-02-10 23:30:49 GMT
e7cc4ece-e40a-40c6-b92c-c8630c1136b5,803cf2f9-4019-4f1a-8ba7-c2198a75be80,f518211b-74e7-4e0a-bbf7-07eb0ee1bdfe,NULL,seo,2,77373,48,TX,77373,TX,Spring,0,5,no,1,OWNEROCCUPIED,180000,135000,139000,2/13/2018 20:28,0,0,Feb 13 2018  8:31PM,TRUE,NULL,NULL,NULL,83,5.546,Fixed,360,0,0,0,139000,30 Yr Fixed,1,360,5.375,2613,779,0,0,0,0,0,1,0,NULL,2018-02-13T20:28:45Z[GMT],1,2018-02-13 20:34:08 GMT
65099aaf-be17-4e3a-b73d-2dd3301f1578,84edbeec-b554-48ca-8850-08ee3b21573a,e3f877a5-ccf7-42da-9dea-ec10e714a12e,NULL,crm,2,76844,48,TX,76844,TX,Goldthwaite,0,5,no,1,OWNEROCCUPIED,190000,60000,95000,2/13/2018 21:55,0,0,Feb 13 2018  9:58PM,TRUE,NULL,NULL,NULL,83,4.133,Fixed,180,0,0,0,95000,15 Yr Fixed,3,180,3.75,2438,691,0,0,0,0,0,1,0,NULL,2018-02-13T21:55:40Z[GMT],1,2018-02-13 22:11:57 GMT
639f714e-444f-42bb-a306-4dd45e0bf9c4,b5980593-991b-4df9-9d57-88c937db62f2,750031e4-2b54-4214-8093-9ece9ce91f68,NULL,social,2,77078,48,TX,77095,TX,Houston,0,7,no,1,OWNEROCCUPIED,200000,140000,140000,2/16/2018 15:39,0,0,Feb 16 2018  3:42PM,TRUE,6,NULL,NULL,162,4.568,Fixed,360,0,0,0,140000,30 Yr Fixed,1,360,4.49,1264,709,0,0,0,0,0,1,0,NULL,2018-02-16T15:39:47Z[GMT],1,2018-02-16 15:46:08 GMT
87626f61-1047-4a41-ae48-436137e44dc7,bcbe1cb3-55ed-4992-b6f3-743023a98465,cadc7abd-9107-43f5-af09-1ad05a854f15,NULL,offline,2,78244,48,TX,78244,TX,San Antonio,0,9,no,1,OWNEROCCUPIED,150000,75000,120000,2/20/2018 2:03,0,0,Feb 20 2018  2:05AM,FALSE,9,NULL,NULL,9,5.445,Fixed,360,1,0,0,120000,FHA 30 Yr Fixed,1,360,4.625,3645,708,0,0,1.75,0,0,1,0,NULL,2018-02-20T02:03:30Z[GMT],1,2018-02-20 02:07:42 GMT
9a8af92f-5612-4c12-b921-1d44df67cd85,b76d2320-d27e-4561-abcb-55c6c79b3292,ce45bf5a-515f-4e10-b2ce-9ac0dee24454,NULL,offline,2,75093,48,TX,45066,OH,Springboro,0,3,no,1,INVESTMENTPROPERTY,300000,190000,190000,2/21/2018 17:19,0,0,Feb 21 2018  5:23PM,FALSE,1,NULL,NULL,162,3.754,Fixed,180,0,0,0,190000,15 Yr Fixed,3,180,3.625,1664,1370,0,0,0,0,0,1,0,NULL,2018-02-21T17:19:22Z[GMT],1,2018-02-21 17:27:12 GMT
d1fbdab3-187e-4888-9025-de930ce52550,3470532a-fa1e-4af5-8f41-863303eed79e,c782e1cd-4a07-4f34-b224-5e87fd966e58,NULL,offline,2,78628,48,TX,78628,TX,Georgetown,0,3,no,1,OWNEROCCUPIED,450000,275000,360000,2/22/2018 23:15,0,0,Feb 23 2018 11:20PM,FALSE,1,desktop,NULL,83,3.803,Fixed,180,0,0,0,360000,15 Yr Fixed,3,180,3.625,4352,2596,0,0,0,0,0,1,0,NULL,2018-02-22T23:15:10Z[GMT],1,2018-02-23 00:35:44 GMT
d1fbdab3-187e-4888-9025-de930ce52550,3470532a-fa1e-4af5-8f41-863303eed79e,a5ea9fda-75f3-46e1-aeab-f4d9138a4feb,NULL,offline,2,78628,48,TX,78628,TX,Georgetown,0,3,no,1,OWNEROCCUPIED,450000,275000,360000,2/22/2018 23:15,0,0,Feb 23 2018 11:20PM,FALSE,1,desktop,NULL,9,5.672,Fixed,360,1,0,0,360000,FHA 30 Yr Fixed,1,360,4.875,9795,2179,0,0,1.75,0,0,1,0,NULL,2018-02-22T23:15:10Z[GMT],1,2018-02-23 00:36:50 GMT
c04cacd2-f537-486d-bb80-026080fdbe10,a4bd4218-3768-4b8f-8461-b962b511cb1b,2abf1f45-4083-41b2-8f7b-48a54cf57c23,NULL,crm,2,77338,48,TX,77338,TX,Humble,0,9,no,1,OWNEROCCUPIED,225000,180000,180000,2/27/2018 0:00,0,0,Feb 27 2018 12:03AM,TRUE,9,mobile,NULL,9,4.475,Fixed,360,0,0,0,180000,30 Yr Fixed,1,360,4.375,2101,899,0,0,0,0,0,1,0,NULL,2018-02-27T00:00:42Z[GMT],1,2018-02-27 00:04:28 GMT
17855a82-8b80-4780-a4e6-3db2d934bbd0,add48e34-676b-47a9-972c-7c92b7fe0737,ccecea69-2d21-460d-94bd-8af3ff6ebbad,NULL,offline,2,77027,48,TX,77027,TX,Houston,0,5,no,1,OWNEROCCUPIED,225000,65000,65000,3/1/2018 3:27,0,0,Mar  1 2018  3:28AM,FALSE,5,desktop,NULL,162,4.414,Fixed,360,0,0,0,65000,30 Yr Fixed,1,360,4.375,300,325,0,0,0,0,0,1,0,NULL,2018-03-01T03:27:07Z[GMT],1,2018-03-01 03:30:45 GMT
17855a82-8b80-4780-a4e6-3db2d934bbd0,add48e34-676b-47a9-972c-7c92b7fe0737,9c2d9e93-1d48-47b8-97f0-7eccc5a5e934,NULL,offline,2,77027,48,TX,77027,TX,Houston,0,5,no,1,OWNEROCCUPIED,225000,65000,65000,3/1/2018 3:27,0,0,Mar  1 2018  3:28AM,FALSE,5,desktop,NULL,9,4.678,Fixed,360,0,0,0,65000,30 Yr Fixed,1,360,4.5,1335,330,0,0,0,0,0,1,0,NULL,2018-03-01T03:27:07Z[GMT],1,2018-03-01 03:30:18 GMT
